"iso3c","year","genus_cat","scientific_name","common_name","Genus","Family","Order","production_sector","Production_area","tonnes","spp_prop"
"AUS","2014","Crustaceans","homarus americanus","american lobster","homarus","nephropidae","decapoda","import","Marine areas",52.5095257121963,9.93533205705271e-05
"AUS","2014","Crustaceans","jasus edwardsii","red rock lobster","jasus","palinuridae","decapoda","import","Marine areas",1.7203072952991,3.25499497227356e-06
"AUS","2014","Crustaceans","jasus lalandii","cape rock lobster","jasus","palinuridae","decapoda","import","Marine areas",0.753035370023441,1.42481889722167e-06
"AUS","2014","Crustaceans","Jasus novaehollandiae","Southern rock lobster","Jasus","PALINURIDAE","REPTANTIA","Capture production","Marine areas",1410.88375000504,0.00266953440543913
"AUS","2014","Crustaceans","Jasus verreauxi","Green rock lobster","Jasus","PALINURIDAE","REPTANTIA","Capture production","Marine areas",67.448928454727,0.000127620177863167
"AUS","2014","Crustaceans","litopenaeus setiferus","northern white shrimp","litopenaeus","penaeidae","decapoda","import","Marine areas",0.152874949652306,2.89254828985837e-07
"AUS","2014","Crustaceans","litopenaeus vannamei","whiteleg shrimp","litopenaeus","penaeidae","decapoda","import","Marine areas",15038.2462613082,0.0284538792029358
"AUS","2014","Crustaceans","marsupenaeus japonicus","kuruma prawn","marsupenaeus","penaeidae","decapoda","import","Marine areas",0.536613751146193,1.01532735855197e-06
"AUS","2014","Crustaceans","metanephrops challengeri","new zealand lobster","metanephrops","nephropidae","decapoda","import","Marine areas",388.983894519566,0.000735996774771823
"AUS","2014","Crustaceans","Metanephrops spp","Metanephrops lobsters nei","Metanephrops","NEPHROPIDAE","REPTANTIA","Capture production","Marine areas",21.2510322528592,4.02090971349705e-05
"AUS","2014","Crustaceans","metapenaeus","metapenaeus shrimps nei","metapenaeus","penaeidae","decapoda","import","Marine areas",26589.9869916066,0.0503109381719215
"AUS","2014","Crustaceans","Metapenaeus endeavouri","Endeavour shrimp","Metapenaeus","PENAEIDAE","NATANTIA","Capture production","Marine areas",648.156483712205,0.0012263774626166
"AUS","2014","Crustaceans","metapenaeus ensis","greasyback shrimp","metapenaeus","penaeidae","decapoda","import","Marine areas",0.0191508466897956,3.62353341524535e-08
"AUS","2014","Crustaceans","nephrops norvegicus","norway lobster","nephrops","nephropidae","decapoda","import","Marine areas",35.4157527589345,6.70101774750494e-05
"AUS","2014","Crustaceans","palinurus","palinurid spiny lobsters nei","palinurus","palinuridae","decapoda","import","Marine areas",0.00159034890130747,3.00910057875244e-09
"AUS","2014","Crustaceans","palinurus gilchristi","southern spiny lobster","palinurus","palinuridae","decapoda","import","Marine areas",0.0021045831887269,3.98208373396827e-09
"AUS","2014","Crustaceans","pandalus borealis","northern prawn","pandalus","pandalidae","decapoda","import","Marine areas",4828.35598481409,0.00913573667789644
"AUS","2014","Crustaceans","panulirus","tropical spiny lobsters nei","panulirus","palinuridae","decapoda","import","Marine areas",0.0353966588214428,6.69740498188416e-08
"AUS","2014","Crustaceans","panulirus argus","caribbean spiny lobster","panulirus","palinuridae","decapoda","import","Marine areas",153.919230407884,0.00029123071353759
"AUS","2014","Crustaceans","Panulirus cygnus","Australian spiny lobster","Panulirus","PALINURIDAE","REPTANTIA","Capture production","Marine areas",3244.01627129516,0.00613800608873397
"AUS","2014","Crustaceans","Panulirus spp","Tropical spiny lobsters nei","Panulirus","PALINURIDAE","REPTANTIA","Capture production","Marine areas",421.786792323053,0.000798063167048435
"AUS","2014","Crustaceans","penaeus","penaeus shrimps nei","penaeus","penaeidae","decapoda","import","Marine areas",84557.621390949,0.15999155107175
"AUS","2014","Crustaceans","Penaeus merguiensis","Banana prawn","Penaeus","PENAEIDAE","NATANTIA","Capture production","Marine areas",5572.85221883131,0.0105443986682424
"AUS","2014","Crustaceans","penaeus monodon","giant tiger prawn","penaeus","penaeidae","decapoda","import","Marine areas",17097.8344369464,0.0323508278323904
"AUS","2014","Crustaceans","Penaeus monodon","Giant tiger prawn","Penaeus","PENAEIDAE","NATANTIA","Capture production","Marine areas",2409.68226588942,0.00455936197078274
"AUS","2014","Crustaceans","Penaeus spp","Penaeus shrimps nei","Penaeus","PENAEIDAE","NATANTIA","Aquaculture production","Marine areas",1743.50860265849,0.00329889418668214
"AUS","2014","Crustaceans","Penaeus spp","Penaeus shrimps nei","Penaeus","PENAEIDAE","NATANTIA","Capture production","Marine areas",4630.41513631321,0.00876121262138715
"AUS","2014","Crustaceans","pleoticus muelleri","argentine red shrimp","pleoticus","solenoceridae","decapoda","import","Marine areas",115.93429296206,0.000219359379418306
"AUS","2014","Crustaceans","portunus pelagicus","blue swimming crab","portunus","portunidae","decapoda","import","Marine areas",12.2912754362925,2.3256333247721e-05
"AUS","2014","Crustaceans","Portunus pelagicus","Blue swimming crab","Portunus","PORTUNIDAE","BRACHYURA","Capture production","Marine areas",477.224267765294,0.000902956463922271
"AUS","2014","Crustaceans","portunus trituberculatus","gazami crab","portunus","portunidae","decapoda","import","Marine areas",0.344939725367893,6.52660762921836e-07
"AUS","2014","Crustaceans","scylla serrata","indo-pacific swamp crab","scylla","portunidae","decapoda","import","Marine areas",0.348398191078871,6.59204528987224e-07
"AUS","2014","Crustaceans","Scyllaridae","Slipper lobsters nei","Scyllaridae","SCYLLARIDAE","REPTANTIA","Capture production","Marine areas",24.0229060249713,4.54537619786622e-05
"AUS","2014","Crustaceans","sergestidae","sergestid shrimps nei",NA,"sergestidae","decapoda","import","Marine areas",119.539395266839,0.000226180596713991
"AUS","2014","Crustaceans","squillidae","squillids nei",NA,"squillidae","stomatopoda","import","Marine areas",0.140577963830619,2.65987691112802e-07
"AUS","2014","Crustaceans","thenus orientalis","flathead lobster","thenus","scyllaridae","decapoda","import","Marine areas",296.5664414987,0.00056113362924238
"AUS","2014","Crustaceans","trachysalambria curvirostris","southern rough shrimp","trachysalambria","penaeidae","decapoda","import","Marine areas",0.108760520744256,2.05785878587963e-07
"AUS","2014","Demersal Fish","acanthopagrus schlegelii","blackhead seabream","acanthopagrus","sparidae","perciformes","import","Marine areas",0.0423115332933137,8.00576899925172e-08
"AUS","2014","Demersal Fish","alopias","thresher sharks nei","alopias","alopiidae","lamniformes","import","Marine areas",0.00975691809204137,1.84610734496466e-08
"AUS","2014","Demersal Fish","ammodytes personatus","pacific sandlance","ammodytes","ammodytidae","perciformes","import","Marine areas",0.0139556305884997,2.64054611200005e-08
"AUS","2014","Demersal Fish","Antimora rostrata","Blue antimora","Antimora","MORIDAE","GADIFORMES","Capture production","Marine areas",3.89531501415168,7.37032902268832e-06
"AUS","2014","Demersal Fish","Argyrosomus hololepidotus","Southern meagre(=Mulloway)","Argyrosomus","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",228.265459829288,0.000431901280729536
"AUS","2014","Demersal Fish","ariidae","sea catfishes nei",NA,"ariidae","siluriformes","import","Marine areas",56.0014787363229,0.000105960448011076
"AUS","2014","Demersal Fish","Arripis georgianus","Ruff","Arripis","ARRIPIDAE","PERCOIDEI","Capture production","Marine areas",232.16077484344,0.000439271609752224
"AUS","2014","Demersal Fish","arripis trutta","australian salmon","arripis","arripidae","perciformes","import","Marine areas",0.00201626832093255,3.81498309361575e-09
"AUS","2014","Demersal Fish","Arripis trutta","Australian salmon","Arripis","ARRIPIDAE","PERCOIDEI","Capture production","Marine areas",1502.81253245972,0.00284347293695315
"AUS","2014","Demersal Fish","atrobucca nibe","blackmouth croaker","atrobucca","sciaenidae","perciformes","import","Marine areas",0.00269120578798881,5.09203287877358e-09
"AUS","2014","Demersal Fish","Bathyraja eatonii","Eaton's skate","Bathyraja","RAJIDAE","RAJIFORMES","Capture production","Marine areas",5.45344101981235,1.03184606317637e-05
"AUS","2014","Demersal Fish","Bathyraja irrasa","Kerguelen sandpaper skate","Bathyraja","RAJIDAE","RAJIFORMES","Capture production","Marine areas",0.779063002830336,1.47406580453766e-06
"AUS","2014","Demersal Fish","Bathyraja murrayi","Murray's skate","Bathyraja","RAJIDAE","RAJIFORMES","Capture production","Marine areas",1.55812600566067,2.94813160907533e-06
"AUS","2014","Demersal Fish","Beryx spp","Alfonsinos nei","Beryx","BERYCIDAE","BERYCIFORMES","Capture production","Marine areas",19.4765750707584,3.68516451134416e-05
"AUS","2014","Demersal Fish","brosme brosme","tusk(=cusk)","brosme","lotidae","gadiformes","import","Marine areas",5.70298565137678,1.07906242523677e-05
"AUS","2014","Demersal Fish","caesionidae","fusiliers nei",NA,"caesionidae","perciformes","import","Marine areas",0.00232107761616971,4.39171303379001e-09
"AUS","2014","Demersal Fish","Callorhinchus milii","Ghost shark","Callorhinchus","CALLORHINCHIDAE","CHIMAERIFORMES","Capture production","Marine areas",78.6853632858639,0.000148880646258304
"AUS","2014","Demersal Fish","cantherhines","filefishes nei","cantherhines","monacanthidae","tetraodontiformes","import","Marine areas",0.0109094906229844,2.06418569664356e-08
"AUS","2014","Demersal Fish","caranx","jacks, crevalles nei","caranx","carangidae","perciformes","import","Marine areas",0.0306400663985405,5.7974097040632e-08
"AUS","2014","Demersal Fish","carcharhinidae","requiem sharks nei",NA,"carcharhinidae","carcharhiniformes","import","Marine areas",0.00334849353939127,6.33568762115495e-09
"AUS","2014","Demersal Fish","carcharhinus falciformis","silky shark","carcharhinus","carcharhinidae","carcharhiniformes","import","Marine areas",0.0268843595658286,5.08679207829274e-08
"AUS","2014","Demersal Fish","Centroberyx affinis","Redfish","Centroberyx","BERYCIDAE","BERYCIFORMES","Capture production","Marine areas",309.288012123643,0.000585204124401453
"AUS","2014","Demersal Fish","Centrolophidae","Ruffs, barrelfishes nei","Centrolophidae","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","Capture production","Marine areas",9.34875603396403,1.7688789654452e-05
"AUS","2014","Demersal Fish","Centrolophus niger","Rudderfish","Centrolophus","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","Capture production","Marine areas",31.9415831160438,6.04366979860442e-05
"AUS","2014","Demersal Fish","Champsocephalus gunnari","Mackerel icefish","Champsocephalus","CHANNICHTHYIDAE","PERCOIDEI","Capture production","Marine areas",853.073988099218,0.00161410205596874
"AUS","2014","Demersal Fish","Channichthys rhinoceratus","Unicorn icefish","Channichthys","CHANNICHTHYIDAE","PERCOIDEI","Capture production","Marine areas",113.743198413229,0.000215213607462499
"AUS","2014","Demersal Fish","chelidonichthys kumu","bluefin gurnard","chelidonichthys","triglidae","scorpaeniformes","import","Marine areas",0.0139391447283974,2.63742682093541e-08
"AUS","2014","Demersal Fish","Chelidonichthys kumu","Bluefin gurnard","Chelidonichthys","TRIGLIDAE","SCORPAENIFORMES","Capture production","Marine areas",149.580096543424,0.000283020634471232
"AUS","2014","Demersal Fish","conger myriaster","whitespotted conger","conger","congridae","anguilliformes","import","Marine areas",0.00175366628120207,3.31811353934063e-09
"AUS","2014","Demersal Fish","congridae","conger eels, etc. nei",NA,"congridae","anguilliformes","import","Marine areas",1.33578708601642,2.52744394033128e-06
"AUS","2014","Demersal Fish","cyclopterus lumpus","lumpfish(=lumpsucker)","cyclopterus","cyclopteridae","scorpaeniformes","import","Marine areas",11.1848121064217,2.11627929915261e-05
"AUS","2014","Demersal Fish","cynoglossidae","tonguefishes",NA,"cynoglossidae","pleuronectiformes","import","Marine areas",0.00871747324012141,1.64943389155314e-08
"AUS","2014","Demersal Fish","cynoscion guatucupa","stripped weakfish","cynoscion","sciaenidae","perciformes","import","Marine areas",0.039784213158015,7.52757453037966e-08
"AUS","2014","Demersal Fish","dissostichus eleginoides","patagonian toothfish","dissostichus","nototheniidae","perciformes","import","Marine areas",1.92238279677664,3.63734220937848e-06
"AUS","2014","Demersal Fish","Dissostichus eleginoides","Patagonian toothfish","Dissostichus","NOTOTHENIIDAE","PERCOIDEI","Capture production","Marine areas",2506.24568010519,0.00474206969319767
"AUS","2014","Demersal Fish","elasmobranchii","sharks, rays, skates, etc. nei",NA,NA,NA,"import","Marine areas",20.9074783590193,3.95590585051224e-05
"AUS","2014","Demersal Fish","Elasmobranchii","Sharks, rays, skates, etc. nei","Elasmobranchii",NA,"PISCES MISCELLANEA","Capture production","Marine areas",2148.65576180607,0.00406547348891488
"AUS","2014","Demersal Fish","eleutheronema tetradactylum","fourfinger threadfin","eleutheronema","polynemidae","perciformes","import","Marine areas",0.476213885974046,9.0104471963125e-07
"AUS","2014","Demersal Fish","epinephelus","groupers nei","epinephelus","serranidae","perciformes","import","Marine areas",12.6808090497776,2.39933701462394e-05
"AUS","2014","Demersal Fish","gadiformes","gadiformes nei",NA,NA,"gadiformes","import","Marine areas",943.852026598959,0.00178586326381628
"AUS","2014","Demersal Fish","Gadiformes","Gadiformes nei","Gadiformes",NA,"GADIFORMES","Capture production","Marine areas",104.394442379265,0.000197524817808047
"AUS","2014","Demersal Fish","gadus macrocephalus","greenland cod","gadus","gadidae","gadiformes","import","Marine areas",9.71501151053688,1.83817819692959e-05
"AUS","2014","Demersal Fish","gadus macrocephalus","pacific cod","gadus","gadidae","gadiformes","import","Marine areas",9.71501151053688,1.83817819692959e-05
"AUS","2014","Demersal Fish","gadus morhua","atlantic cod","gadus","gadidae","gadiformes","import","Marine areas",310.518144585283,0.000587531659132491
"AUS","2014","Demersal Fish","galeorhinus galeus","tope shark","galeorhinus","triakidae","carcharhiniformes","import","Marine areas",0.0138167828458692,2.61427471819681e-08
"AUS","2014","Demersal Fish","Galeorhinus galeus","Tope shark","Galeorhinus","TRIAKIDAE","CARCHARHINIFORMES","Capture production","Marine areas",232.93983784627,0.000440745675556762
"AUS","2014","Demersal Fish","Genypterus blacodes","Pink cusk-eel","Genypterus","OPHIDIIDAE","OPHIDIIFORMES","Capture production","Marine areas",736.214537674667,0.00139299218528809
"AUS","2014","Demersal Fish","Girella tricuspidata","Parore","Girella","KYPHOSIDAE","PERCOIDEI","Capture production","Marine areas",289.811437052885,0.000548352479288011
"AUS","2014","Demersal Fish","haemulidae","grunts, sweetlips nei",NA,"haemulidae","perciformes","import","Marine areas",0.738442430246173,1.39720758281552e-06
"AUS","2014","Demersal Fish","harpadon nehereus","bombay-duck","harpadon","synodontidae","aulopiformes","import","Marine areas",0.00480747003723151,9.09621835779268e-09
"AUS","2014","Demersal Fish","Helicolenus percoides","Red gurnard perch","Helicolenus","SCORPAENIDAE","SCORPAENIFORMES","Capture production","Marine areas",3.11625201132134,5.89626321815066e-06
"AUS","2014","Demersal Fish","hoplostethus atlanticus","orange roughy","hoplostethus","trachichthyidae","beryciformes","import","Marine areas",0.531062100732273,1.00482307583776e-06
"AUS","2014","Demersal Fish","Hoplostethus atlanticus","Orange roughy","Hoplostethus","TRACHICHTHYIDAE","BERYCIFORMES","Capture production","Marine areas",165.161356600031,0.000312501950561985
"AUS","2014","Demersal Fish","Hyperoglyphe antarctica","Bluenose warehou","Hyperoglyphe","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","Capture production","Marine areas",313.962390140625,0.000594048519228679
"AUS","2014","Demersal Fish","isurus oxyrinchus","shortfin mako","isurus","lamnidae","lamniformes","import","Marine areas",0.0555677284708055,1.05139748745695e-07
